71	0.22180222794560514
34	0.020919917391979254
17	0.021279183987406
16	0.004547836914339776
8	0.02440142503535347
26	0.02582726589216652
10	0.014658794350038232
19	0.007844253535664264
27	0.01723825780697666
13	0.004202193421964134
6	0.008695336473109258
12	0.005037481537846812
20	0.023783967881587008
21	0.02413828493775692
15	0.0053969288308081025
0	0.023905004877502113
11	0.01719884105976531
7	0.022618622494676752
2	0.006503226998445285
91	0.0016939416746914902
22	0.02277143466784438
28	0.04113803291708134
25	0.03167921108674088
39	0.0017096141032799648
4	0.012846427754479842
5	0.004205807019491841
1	0.022722356126002773
30	0.0022192540551312905
3	0.013586066665738764
87	0.0017526304120533652
82	0.0017219142539969205
9	0.003967176602320807
52	0.0017723464934298854
72	0.0030170599145077285
86	0.0030552051876987646
36	0.0017160664526773678
89	0.003183796719342687
29	0.002298254040954048
64	0.0030476477511563937
62	0.0017338139714202165
50	0.003135602680519189
90	0.00326175568491719
55	0.0017299177852860901
68	0.0030509705061518835
49	0.0017252342551566863
41	0.003219236299162996
58	0.0017212007635598041
78	0.003038085814741567
92	0.003203930133794986
18	0.029610339549078272
70	0.0017897144567104665
80	0.0016818580120189733
66	0.0017633520628841054
74	0.006597880448525451
33	0.002248232106249001
76	0.001965822841388495
35	0.002310111629659874
51	0.0018632095275532832
14	0.00426434455778856
54	0.0030336937254598333
84	0.003000931684378311
67	0.0017501980158009392
32	0.00192168076446923
61	0.002955870196696607
40	0.0017629884087356116
53	0.0017029631487229014
85	0.0018637681545201493
57	0.0029978209274221825
56	0.0017819002598498776
44	0.001750702682368743
48	0.0016956425975469301
83	0.006429947128361138
88	0.0018595331777388493
59	0.0019898315679987033
38	0.0016859078986253405
31	0.0066423914962664855
43	0.0017257171185567266
77	0.0017062763888098691
45	0.0029461909334917154
79	0.0029634967676236135
65	0.0030841015020066087
60	0.0031799165177629285
24	0.003229684413100487
75	0.0030009054527685933
47	0.0017306740016726813
81	0.001767374796238474
69	0.002982970595139558
46	0.0017621222542409149
23	0.0031484192461490304
37	0.001774444507473767
42	0.0028954049646953573
63	0.0029574482949367943
