40	0.9948112078974533	3	21	3	21	0
11	0.5851125626786178	3	21	44	0	1
22	0.5	3	21	36	0	1
8	0.5450715070656382	3	21	42	0	1
6	0.6303228445593136	3	21	40	0	1
2	0.45286519242231654	3	21	37	0	1
27	0.5166319493704331	3	21	38	0	1
28	0.5181106383557967	3	21	39	0	1
1	0.6718918912731454	3	21	31	0	1
4	0.4854268798897596	3	21	22	0	1
0	0.4596528955801401	3	21	41	0	1
7	0.4526402058210192	3	21	37	0	1
25	0.5268596873284411	3	21	40	0	1
30	0.41802375349562937	3	21	16	24	1
19	0.40239421935182135	3	21	40	0	2
26	0.40837140254164184	3	21	42	0	2
21	0.40398818877960485	3	21	38	0	2
3	0.38220749269192167	3	21	33	0	2
17	0.36925980948438397	3	21	18	0	2
72	0.3475814747984249	3	21	2	21	2
20	0.39517560581737327	3	21	38	0	2
34	0.3526986438132146	3	21	15	27	2
16	0.36731822553915017	3	21	20	0	2
10	0.3822259396465134	3	21	36	0	2
13	0.36324511249796737	3	21	14	0	2
12	0.3742735140404098	3	21	23	0	2
15	0.4354754466570436	3	21	30	0	1
91	0.348323992318415	3	21	3	17	2
67	0.35736738849052374	3	21	5	0	2
59	0.34912273736742255	3	21	7	24	3
70	0.3487905665857353	3	21	4	19	2
92	0.3567199577770852	3	21	4	0	2
5	0.3627249507828815	3	21	18	0	2
41	0.35059607104395596	3	21	6	34	2
33	0.38753469396689777	3	21	19	22	1
35	0.35602203238724	3	21	20	28	2
9	0.3672151281062886	3	21	23	0	2
58	0.34813171766535567	3	21	3	31	2
14	0.36902387453217583	3	21	19	0	2
18	0.4304499944662613	3	21	28	0	1
90	0.37956499211831846	3	21	5	22	1
54	0.3486903245660707	3	21	3	27	2
44	0.34806620337974087	3	21	5	23	3
46	0.348586037051734	3	21	5	27	3
66	0.3487691291965318	3	21	6	19	2
37	0.3483559505079752	3	21	7	19	3
71	0.3498621749331007	3	21	7	21	2
68	0.3487013515453167	3	21	5	27	2
23	0.3607514431676373	3	21	11	0	2
24	0.35670926662180885	3	21	6	0	2
50	0.34909754821745637	3	21	5	21	2
74	0.35061234961750637	3	21	11	22	2
29	0.3531271761478526	3	21	14	30	2
69	0.3483300649049875	3	21	6	27	3
53	0.348352572119206	3	21	4	27	2
64	0.3477485276318039	3	21	3	28	3
47	0.3549472590224637	3	21	2	0	4
60	0.3487302543142829	3	21	4	25	2
56	0.34846923057809825	3	21	6	29	3
52	0.3481652262299044	3	21	5	20	3
75	0.3549685328784127	3	21	2	0	2
88	0.3559523300050994	3	21	5	0	2
32	0.3509131015185232	3	21	11	25	2
86	0.35509928106546046	3	21	3	0	3
61	0.3480923410060061	3	21	4	28	3
76	0.34945279287818176	3	21	9	23	2
51	0.3482542404041564	3	21	5	20	3
36	0.38044296981765363	3	21	8	27	1
31	0.35150448771143866	3	21	7	22	2
62	0.3481098054757723	3	21	3	29	2
55	0.34906949114233354	3	21	3	31	2
79	0.34868213763540146	3	21	5	23	2
85	0.34957968116677185	3	21	8	20	2
78	0.37930837500718506	3	21	4	19	1
43	0.3547447010888378	3	21	3	0	3
87	0.34887011063570167	3	21	4	25	2
38	0.355052181253354	3	21	4	0	3
57	0.34800120047625777	3	21	4	27	3
82	0.3476894882095247	3	21	3	20	3
48	0.34761661443173236	3	21	3	27	3
45	0.3485196845389949	3	21	4	25	2
84	0.37985265085076286	3	21	2	23	1
77	0.3545537913513531	3	21	2	0	4
81	0.34794803562725485	3	21	4	25	3
83	0.3487928169076559	3	21	6	23	2
49	0.35484893018635055	3	21	2	0	3
63	0.34851628295903536	3	21	3	26	2
73	0.3541653812839703	3	21	1	0	4
65	0.3792486397647006	3	21	4	26	1
89	0.34785396131075164	3	21	3	15	3
39	0.3544915603117713	3	21	1	0	3
80	0.34832771008691443	3	21	3	17	2
42	0.3542967684699314	3	21	1	0	4
