85	0.9122580193502009	3	20	3	20	0
33	0.3831781059905591	3	20	7	22	1
11	0.41583448890290503	3	20	30	0	1
14	0.38972236431574325	3	20	10	0	2
17	0.39355710848577613	3	20	12	0	2
1	0.4067216168541343	3	20	24	0	1
26	0.42670302819869654	3	20	28	0	1
12	0.39979969039573066	3	20	18	0	1
8	0.41340284021989304	3	20	24	0	1
2	0.4004399764008366	3	20	25	0	2
21	0.43089455578143077	3	20	26	0	1
10	0.4022356950512243	3	20	22	0	1
27	0.4224533921127197	3	20	26	0	1
0	0.4153078018600918	3	20	27	0	1
54	0.37870795783863465	3	20	3	27	2
16	0.3970638854655057	3	20	13	0	1
7	0.40558460218151215	3	20	22	0	1
6	0.420203454993778	3	20	27	0	1
15	0.4105051000546868	3	20	20	0	1
18	0.39426606912552803	3	20	18	0	2
19	0.41003597697093314	3	20	29	0	2
28	0.4156693894909873	3	20	26	0	1
35	0.3836022797073624	3	20	15	28	1
20	0.40598666285357765	3	20	24	0	1
22	0.40167362305576076	3	20	24	0	2
9	0.3913841416157269	3	20	13	0	2
74	0.37869213663834567	3	20	3	22	2
68	0.386446624472569	3	20	3	0	2
56	0.3792431267398975	3	20	5	29	2
30	0.38043869702488997	3	20	8	24	2
3	0.3957777927225822	3	20	21	0	2
52	0.3868925423926957	3	20	4	0	2
75	0.3863590757510092	3	20	2	0	2
88	0.38745695577681716	3	20	5	0	2
13	0.3912690822292621	3	20	12	0	2
79	0.37859806962756676	3	20	2	23	2
70	0.37938357820365287	3	20	6	19	3
66	0.3862362534819173	3	20	3	0	3
25	0.4378234991142018	3	20	26	0	1
5	0.391293332972341	3	20	14	0	2
23	0.3881989774909048	3	20	6	0	3
44	0.38627066241316055	3	20	3	0	3
43	0.3786492575998168	3	20	3	28	3
4	0.39159955341989017	3	20	13	0	2
32	0.3806088941919584	3	20	9	25	2
55	0.3868279492150896	3	20	4	0	3
89	0.3862606001853422	3	20	2	0	4
62	0.37866242928693705	3	20	3	29	3
24	0.38794162714020014	3	20	5	0	3
63	0.3863219432883314	3	20	3	0	4
87	0.3787862909815703	3	20	4	25	2
34	0.3809675346599662	3	20	9	27	3
59	0.3879877430445174	3	20	5	0	3
51	0.37906372390462345	3	20	4	20	3
40	0.38683338718122107	3	20	4	0	3
29	0.3802925770309412	3	20	9	30	2
41	0.3792614949060005	3	20	6	34	2
37	0.3805208316828882	3	20	5	19	1
42	0.38574005072210543	3	20	1	0	3
38	0.3786238842015569	3	20	3	21	3
48	0.38608503470871575	3	20	3	0	3
92	0.3792957393888954	3	20	5	19	3
82	0.3786798001170106	3	20	3	20	2
69	0.37875869923204736	3	20	3	27	3
53	0.3861004836999284	3	20	2	0	4
73	0.3855978153136497	3	20	1	0	4
36	0.3791503176874615	3	20	4	27	3
50	0.37858992219188375	3	20	3	21	2
86	0.3860712938122657	3	20	2	0	3
61	0.3788443288583718	3	20	3	28	3
76	0.3795335910254101	3	20	7	23	2
31	0.38024880554320667	3	20	5	22	2
58	0.37888668553745547	3	20	3	31	3
67	0.3862856656172214	3	20	3	0	3
72	0.385870275854382	3	20	1	0	3
60	0.3868124221224108	3	20	2	0	2
45	0.38627451446013844	3	20	3	0	3
77	0.38565651188290195	3	20	1	0	4
91	0.38577137294696673	3	20	1	0	4
57	0.3784475508186279	3	20	1	27	3
71	0.38639217836684586	3	20	3	0	4
80	0.385666906426988	3	20	1	0	4
78	0.3790149202880525	3	20	4	19	2
84	0.38548779150759593	3	20	1	0	2
90	0.37854182035265466	3	20	2	22	3
81	0.38611720683928713	3	20	2	0	4
65	0.38611720683928713	3	20	2	0	4
83	0.3798337163692559	3	20	1	23	1
64	0.38582392021471507	3	20	1	0	2
49	0.3784016828461495	3	20	1	25	2
46	0.3856738893899104	3	20	1	0	4
