69	0.9673674150413892	5	27	5	27	0
34	0.47480539787747783	5	27	15	27	1
17	0.4728384655227518	5	27	18	0	2
16	0.47197414049958303	5	27	20	0	2
8	0.5413217963491603	5	27	39	0	1
26	0.5712888293649987	5	27	38	0	1
10	0.5048013106623583	5	27	32	0	1
19	0.5041171251757842	5	27	40	0	1
27	0.6151818061368594	5	27	35	0	1
13	0.4681295100580345	5	27	14	0	2
6	0.49376781829828476	5	27	37	0	2
12	0.5131339107523825	5	27	20	0	1
20	0.5200995498742599	5	27	35	0	1
21	0.5188221128172296	5	27	37	0	1
15	0.5	5	27	28	0	1
0	0.524356178585479	5	27	41	0	1
11	0.5330455942039692	5	27	43	0	1
7	0.5057695670004618	5	27	32	0	1
2	0.4863007505378969	5	27	38	0	2
91	0.45305672952021103	5	27	2	17	2
22	0.5014060639181382	5	27	37	0	1
28	0.5402779924024458	5	27	39	0	1
25	0.5183333697333531	5	27	37	0	1
39	0.45326806582282286	5	27	2	38	3
4	0.4853306657367328	5	27	25	0	1
5	0.48029857690538136	5	27	19	0	1
1	0.5233171377194267	5	27	31	0	1
30	0.4569015432193165	5	27	13	24	2
3	0.4874671292474124	5	27	30	0	1
87	0.45385390472267756	5	27	4	25	2
82	0.4613561889349981	5	27	4	0	3
9	0.470334714912294	5	27	21	0	2
71	0.4538738029678718	5	27	5	21	2
52	0.4595738242295118	5	27	6	20	1
72	0.4620332492851274	5	27	5	0	3
86	0.46179872958064794	5	27	4	0	2
36	0.45997752719886525	5	27	7	27	1
89	0.4620830178211166	5	27	4	0	2
29	0.45742299101668354	5	27	14	30	2
64	0.4615060438735613	5	27	4	0	3
62	0.45339437958429235	5	27	3	29	2
50	0.4544729022420174	5	27	7	21	2
90	0.4621162721761631	5	27	5	0	2
55	0.4534747982918269	5	27	3	31	2
68	0.4535908095756241	5	27	4	27	3
49	0.4535005677110021	5	27	3	25	2
41	0.4542624372701877	5	27	6	34	2
58	0.4536345666272689	5	27	3	31	2
78	0.4539352587076975	5	27	5	19	3
92	0.46146922518013966	5	27	4	0	2
18	0.47952884978193616	5	27	28	0	2
70	0.453303101310016	5	27	3	19	2
80	0.4532854937056941	5	27	2	17	3
66	0.45370056804573666	5	27	4	19	2
74	0.45493191346695305	5	27	7	22	2
33	0.4643265646272092	5	27	17	22	1
76	0.4547532620418136	5	27	9	23	2
35	0.4590669402383731	5	27	18	28	2
51	0.4539643023260732	5	27	5	20	3
14	0.47236580157333896	5	27	19	0	2
54	0.46174593124631935	5	27	3	0	2
84	0.46152624888299193	5	27	2	0	2
67	0.45357858528612993	5	27	4	22	2
32	0.45629272489793415	5	27	11	25	2
61	0.4537544715672529	5	27	4	28	3
40	0.45363654276329546	5	27	4	21	3
53	0.4591375230404646	5	27	4	27	1
85	0.4544013530988336	5	27	6	20	2
57	0.45403428613787433	5	27	5	27	2
56	0.4540426719822011	5	27	5	29	2
44	0.46168526465527143	5	27	4	0	2
48	0.45914114323548966	5	27	4	27	1
83	0.453863902774365	5	27	5	23	2
88	0.45435823459038993	5	27	6	19	2
59	0.4544341431418058	5	27	7	24	2
38	0.46094618730815967	5	27	2	0	2
31	0.4558107406979045	5	27	8	22	2
43	0.4612358016933505	5	27	3	0	3
77	0.45341255477130715	5	27	3	23	3
45	0.454033095046182	5	27	6	25	2
79	0.46118377277481143	5	27	2	0	2
65	0.4617009239022579	5	27	4	0	3
60	0.4623461870035528	5	27	3	0	3
24	0.4633546262414942	5	27	6	0	2
75	0.4534202361257858	5	27	2	22	3
47	0.4533882856651852	5	27	2	26	3
81	0.4536111135855689	5	27	4	25	3
46	0.45396621299361045	5	27	4	27	2
23	0.46445001722835644	5	27	8	0	2
37	0.453884821220468	5	27	6	19	3
42	0.4605598397140239	5	27	1	0	3
63	0.45848050226359716	5	27	1	26	1
73	0.4587186443826148	5	27	2	26	1
