87	0.9928775384691918	4	25	4	25	0
18	0.2832491691127823	4	25	20	0	1
27	0.38586804723365076	4	25	28	0	1
19	0.25480783419550956	4	25	27	0	1
20	0.33616801368824073	4	25	26	0	1
21	0.25640398424901784	4	25	25	0	1
28	0.3877136184528344	4	25	29	0	1
6	0.2959786269961167	4	25	27	0	1
34	0.2349753744675059	4	25	7	27	1
17	0.2111427670891514	4	25	17	0	2
16	0.20954780112954766	4	25	16	0	2
8	0.43151195196384445	4	25	28	0	1
26	0.3011164324436269	4	25	28	0	1
10	0.21547662917508958	4	25	23	0	2
13	0.20621498398457117	4	25	12	0	2
12	0.24358068245257303	4	25	18	0	1
15	0.21446371113292556	4	25	17	0	2
0	0.29184575915008865	4	25	28	0	1
11	0.4378234991142018	4	25	32	0	1
7	0.3311849018150984	4	25	22	0	1
2	0.24957723297183174	4	25	27	0	1
91	0.19567196448126922	4	25	1	17	2
22	0.28833446308527166	4	25	25	0	1
25	0.22034652999985604	4	25	24	0	2
39	0.19585855121013873	4	25	2	38	3
4	0.210605409543016	4	25	18	0	2
5	0.2056708789420539	4	25	12	0	2
1	0.25145629859186946	4	25	22	0	1
30	0.19932865577847006	4	25	11	24	2
3	0.2461465156944788	4	25	22	0	1
82	0.20072436519127473	4	25	2	0	4
9	0.23996565844081816	4	25	14	0	1
71	0.19661941804878058	4	25	5	21	2
52	0.19640959048879952	4	25	4	20	2
72	0.2011296301857607	4	25	3	0	3
86	0.20120081908131168	4	25	4	0	3
36	0.20176078971020453	4	25	3	0	2
89	0.20092124025101415	4	25	2	0	4
29	0.19842107578297286	4	25	12	30	2
64	0.20098622090315457	4	25	3	0	3
62	0.20049235118336128	4	25	1	0	4
50	0.20157641460995365	4	25	5	0	3
90	0.20197894490058974	4	25	4	0	2
55	0.20077489749365934	4	25	2	0	4
68	0.20134216722633655	4	25	2	0	2
49	0.1958704376984213	4	25	2	25	3
41	0.20187134896394315	4	25	6	0	2
58	0.20097939391473849	4	25	2	0	4
78	0.2019723188714347	4	25	4	0	2
92	0.2010145748983493	4	25	2	0	2
70	0.19594091631529167	4	25	3	19	2
80	0.19585479170453346	4	25	2	17	3
66	0.19615555734357307	4	25	2	19	2
74	0.19755651985223852	4	25	8	22	2
33	0.19831009397746568	4	25	11	22	2
76	0.20260173999799713	4	25	6	0	2
35	0.2157769718624548	4	25	10	28	1
51	0.21407372947443615	4	25	4	20	1
14	0.20553758751392098	4	25	13	0	2
54	0.20096054312524886	4	25	2	0	3
84	0.2017036963623169	4	25	2	0	2
67	0.19579296247315123	4	25	2	22	2
32	0.19636840823311222	4	25	5	25	3
61	0.20080153143358362	4	25	2	0	3
40	0.2138856899812378	4	25	3	21	1
53	0.19583492378279083	4	25	2	27	3
85	0.19698630921495727	4	25	7	20	2
57	0.19604350524126907	4	25	4	27	3
56	0.1964468160846055	4	25	4	29	2
44	0.2137130664864038	4	25	2	23	1
48	0.19581452814813902	4	25	2	27	3
83	0.1960573900997173	4	25	4	23	3
88	0.19667637968291982	4	25	5	19	2
59	0.21490869303477142	4	25	5	24	1
38	0.20053767684686155	4	25	1	0	4
31	0.1964417380899435	4	25	3	22	3
43	0.2008416794783907	4	25	2	0	3
77	0.19613420302670712	4	25	2	23	2
45	0.2007955228627364	4	25	2	0	3
79	0.20083589559142073	4	25	2	0	3
65	0.20235973611954663	4	25	2	0	2
60	0.20185107497231974	4	25	3	0	3
24	0.2362520630681348	4	25	5	0	1
75	0.20159981006487565	4	25	2	0	2
47	0.19655026305705464	4	25	2	26	2
81	0.19656890485234865	4	25	2	25	2
69	0.20109225708557432	4	25	3	0	3
46	0.19685036789608734	4	25	1	27	2
23	0.20213444025214625	4	25	3	0	2
37	0.19579931701285985	4	25	2	19	3
42	0.20057389229827585	4	25	1	0	3
63	0.19610766998246196	4	25	1	26	2
