59	0.9301746328733888	5	24	5	24	0
26	0.5304404171744086	5	24	38	0	1
14	0.4951423377973153	5	24	19	0	1
17	0.4977978212350053	5	24	16	0	1
25	0.5257962788137368	5	24	38	0	1
16	0.5010402237435395	5	24	21	0	1
15	0.5107090284922889	5	24	28	0	1
11	0.5252573681632722	5	24	42	0	1
28	0.5199577253073989	5	24	35	0	1
27	0.5208199372031515	5	24	34	0	1
21	0.5183810559224908	5	24	38	0	1
10	0.5066355838876141	5	24	32	0	1
7	0.5177656527744874	5	24	36	0	1
0	0.5278911720702789	5	24	40	0	1
18	0.5009010040198175	5	24	25	0	1
29	0.4795449273426453	5	24	13	30	1
20	0.5160146792851917	5	24	34	0	1
3	0.49895977625646043	5	24	31	0	2
2	0.5095656228655003	5	24	37	0	1
12	0.4969192829157364	5	24	22	0	2
1	0.5045210702902662	5	24	32	0	2
8	0.521475521412801	5	24	38	0	2
6	0.516617278302248	5	24	36	0	2
19	0.5128049613545221	5	24	38	0	2
50	0.47601514367746056	5	24	7	21	2
22	0.5079363524093204	5	24	33	0	2
32	0.4776395754299854	5	24	10	25	3
13	0.4888714103834211	5	24	13	0	2
86	0.4752020203828997	5	24	4	23	2
61	0.47552224058279224	5	24	5	28	2
76	0.475657099825276	5	24	6	23	2
51	0.48367835424383543	5	24	5	0	3
41	0.48472274333566645	5	24	6	0	2
40	0.47495734569893466	5	24	3	21	3
36	0.4766221541479765	5	24	9	27	3
31	0.47696953760039995	5	24	7	22	3
62	0.4752359658409238	5	24	5	29	3
66	0.4766062346043809	5	24	6	19	1
58	0.4749534706964001	5	24	3	31	3
4	0.4978877678749935	5	24	23	0	1
67	0.4825918004779807	5	24	2	0	3
55	0.4754366385895343	5	24	5	31	3
9	0.4911224900764689	5	24	19	0	2
30	0.4789923504722635	5	24	15	24	2
72	0.47549271271360766	5	24	5	21	2
60	0.47607786780089006	5	24	5	25	2
24	0.4839622068944504	5	24	5	0	2
75	0.47501154559096204	5	24	2	22	3
88	0.4754131200502944	5	24	4	19	2
34	0.47896959124774235	5	24	14	27	2
85	0.48363059166766376	5	24	4	0	3
23	0.4869190329380592	5	24	9	0	2
35	0.4800475617532613	5	24	17	28	2
69	0.47528884110901326	5	24	4	27	2
43	0.4751624766899032	5	24	4	28	2
45	0.4753384517001662	5	24	5	25	2
77	0.47603009086338466	5	24	3	23	1
92	0.4833459488808709	5	24	3	0	3
91	0.4825854168809772	5	24	2	0	3
70	0.4837428365624871	5	24	5	0	3
5	0.491479123580818	5	24	17	0	2
33	0.4808654107707924	5	24	16	22	1
57	0.4750960249845391	5	24	3	27	2
71	0.4753344900804305	5	24	5	21	3
56	0.4752360513450779	5	24	4	29	3
80	0.482444707408697	5	24	2	0	3
78	0.4753086341010211	5	24	4	19	3
87	0.4753101345796004	5	24	4	25	2
89	0.47524512145578485	5	24	4	15	3
63	0.48284302386188055	5	24	3	0	3
74	0.4765788744705708	5	24	9	22	2
90	0.47571673740765896	5	24	6	22	3
68	0.475529962805406	5	24	6	27	3
82	0.4749085448829518	5	24	3	20	3
52	0.47552322083488313	5	24	6	20	2
37	0.47545767494600066	5	24	6	19	3
42	0.48217824515324353	5	24	1	0	4
79	0.47529242759809026	5	24	4	23	3
73	0.4749267408676618	5	24	3	26	3
64	0.4752080818594721	5	24	4	28	2
84	0.4829361850151556	5	24	2	0	2
65	0.4751605682938981	5	24	4	26	3
54	0.4832768061356584	5	24	3	0	2
49	0.4823989197073881	5	24	2	0	3
46	0.4793513135346703	5	24	6	27	1
53	0.4753373333670734	5	24	5	27	2
44	0.48344552863931073	5	24	5	0	3
83	0.4753742292743962	5	24	5	23	2
47	0.4772500232248784	5	24	2	26	1
81	0.48471601002874726	5	24	3	0	1
48	0.48204632534596287	5	24	1	0	3
39	0.4745819312812297	5	24	1	38	2
38	0.48207666742950683	5	24	1	0	4
