79	0.9133858785058002	1	23	1	23	0
7	0.42765262957968997	1	23	14	0	1
19	0.4352177324476896	1	23	20	0	1
6	0.4336897507355972	1	23	17	0	1
27	0.4409734912485546	1	23	20	0	1
28	0.4394558676095456	1	23	20	0	1
8	0.4353655866738559	1	23	16	0	1
11	0.4335414083567183	1	23	21	0	1
1	0.4235928286193685	1	23	15	0	1
33	0.41026114105227973	1	23	6	22	1
14	0.41720677325524985	1	23	7	0	2
17	0.4216237767424986	1	23	10	0	2
26	0.43782349911420193	1	23	19	0	1
12	0.4226165114854147	1	23	12	0	2
2	0.427524113333431	1	23	18	0	2
21	0.43581184140727214	1	23	19	0	1
10	0.42501286862626664	1	23	15	0	1
0	0.4294246761190067	1	23	19	0	2
54	0.4072152836153567	1	23	1	27	2
16	0.42092126214172765	1	23	10	0	1
15	0.42432602501258126	1	23	14	0	3
18	0.42170321547767853	1	23	12	0	2
35	0.410380648684629	1	23	11	28	2
20	0.4303089336024301	1	23	17	0	1
22	0.42718163466518216	1	23	17	0	2
9	0.4187332413633972	1	23	9	0	3
74	0.40830222891723106	1	23	3	22	1
68	0.41677030780333885	1	23	2	0	1
56	0.4077454593493772	1	23	3	29	3
30	0.4091676840490919	1	23	7	24	3
3	0.4243284452846003	1	23	16	0	1
52	0.4158459662118301	1	23	3	0	3
75	0.4158222496528242	1	23	2	0	3
88	0.4161222838726372	1	23	3	0	3
13	0.4198008686155856	1	23	10	0	2
70	0.4178442170827779	1	23	5	0	1
66	0.41662725639943154	1	23	2	0	1
25	0.4475554133198173	1	23	18	0	1
5	0.419905360696546	1	23	9	0	1
23	0.41815039839570345	1	23	4	0	1
44	0.4166575069906361	1	23	2	0	1
43	0.40748684261654483	1	23	2	28	3
4	0.41971501403936823	1	23	10	0	2
32	0.4091065995191999	1	23	6	25	3
55	0.4163575810879276	1	23	4	0	3
89	0.4154949301928294	1	23	1	0	4
62	0.41547946313320494	1	23	2	0	4
24	0.4175607350782049	1	23	5	0	3
63	0.41586957393068724	1	23	3	0	3
87	0.4075522009108999	1	23	3	25	2
34	0.40868088578268685	1	23	5	27	3
59	0.41717020971478713	1	23	4	0	3
51	0.40778133464858607	1	23	3	20	2
40	0.41585413087777356	1	23	3	0	3
29	0.40844949957242327	1	23	6	30	2
41	0.4164315986207745	1	23	5	0	2
37	0.4154984672016766	1	23	2	0	3
42	0.4152404471773231	1	23	1	0	4
38	0.4073155356589293	1	23	1	21	3
48	0.4153673260766939	1	23	2	0	4
92	0.416185434211804	1	23	3	0	4
82	0.41513072628522796	1	23	1	0	4
69	0.4077308776761995	1	23	3	27	3
53	0.4151055295161134	1	23	1	0	4
73	0.4151055295161134	1	23	1	0	4
36	0.40815733822041855	1	23	4	27	3
50	0.4075648068305417	1	23	3	21	2
86	0.415568173353066	1	23	2	0	3
61	0.4078350616116063	1	23	3	28	3
76	0.4082035857836301	1	23	5	23	2
31	0.40794565656960585	1	23	2	22	3
58	0.4154779588090171	1	23	2	0	4
67	0.41554386598580634	1	23	2	0	4
72	0.4153817041319261	1	23	1	0	4
60	0.41589461941291705	1	23	1	0	4
85	0.4158327413351095	1	23	2	0	3
45	0.4155625167126696	1	23	2	0	4
77	0.4151685657646875	1	23	1	0	4
91	0.41524630525076406	1	23	1	0	4
57	0.4074352439175936	1	23	1	27	3
71	0.4156313868922164	1	23	2	0	3
80	0.41518041286771895	1	23	1	0	4
78	0.4076133410861461	1	23	2	19	3
84	0.4149714108586139	1	23	1	0	2
90	0.4073656019292358	1	23	1	22	2
81	0.41533750853160184	1	23	1	0	3
65	0.41533750853160184	1	23	1	0	3
